symbol,trade_date,open,high,low,close,volume,amount,adj_factor,is_suspended,limit_up,limit_down,is_st,is_new_stock,turnover_rate,amplitude,prev_close,free_float_market_cap
000001.SZ,2025-07-08,12.7714,12.9662,12.6013,12.7668,1792300,22882001.0714,1.0000,false,14.0526,11.4976,false,false,1.4000,0.0286,12.7751,2553367301.3876
000001.SZ,2025-07-09,12.7602,12.9801,12.5652,12.7520,1795400,22894964.5629,1.0000,false,14.0435,11.4902,false,false,1.4000,0.0325,12.7668,2550402647.0847
000001.SZ,2025-07-10,12.7425,12.9863,12.5239,12.7309,1798500,22896550.6721,1.0000,false,14.0272,11.4768,false,false,1.4000,0.0363,12.7520,2546183004.9555
000001.SZ,2025-07-11,12.7188,12.9841,12.4787,12.7040,1801600,22887462.9247,1.0000,false,14.0040,11.4578,false,false,1.4000,0.0397,12.7309,2540792953.4526
000001.SZ,2025-07-14,12.6894,12.9731,12.4310,12.6717,1804700,22868606.0360,1.0000,false,13.9744,11.4336,false,false,1.4000,0.0427,12.7040,2534338786.0637
000001.SZ,2025-07-15,12.6551,12.9531,12.3818,12.6347,1807800,22841068.1488,1.0000,false,13.9389,11.4045,false,false,1.4000,0.0451,12.6717,2526946360.0830
000001.SZ,2025-07-16,12.6163,12.9243,12.3325,12.5938,1810900,22806099.3151,1.0000,false,13.8982,11.3713,false,false,1.4000,0.0468,12.6347,2518758552.6592
000001.SZ,2025-07-17,12.5739,12.8870,12.2841,12.5497,1814000,22765086.6494,1.0000,false,13.8532,11.3344,false,false,1.4000,0.0479,12.5938,2509932375.8943
000001.SZ,2025-07-18,12.5287,12.8418,12.2376,12.5032,1817100,22719526.6490,1.0000,false,13.8046,11.2947,false,false,1.4000,0.0481,12.5497,2500635809.6960
000001.SZ,2025-07-21,12.4816,12.7896,12.1940,12.4552,1820200,22670995.2375,1.0000,false,13.7535,11.2529,false,false,1.4000,0.0476,12.5032,2491044416.8216
000001.SZ,2025-07-22,12.4334,12.7316,12.1538,12.4067,1823300,22621116.1355,1.0000,false,13.7007,11.2097,false,false,1.4000,0.0464,12.4552,2481337808.9745
000001.SZ,2025-07-23,12.3850,12.6690,12.1176,12.3585,1826400,22571528.1992,1.0000,false,13.6474,11.1660,false,false,1.4000,0.0444,12.4067,2471696035.8297
000001.SZ,2025-07-24,12.3373,12.6034,12.0858,12.3115,1829500,22523852.3895,1.0000,false,13.5943,11.1226,false,false,1.4000,0.0419,12.3585,2462295970.4260
000001.SZ,2025-07-25,12.2913,12.5363,12.0587,12.2665,1832600,22479659.0453,1.0000,false,13.5426,11.0803,false,false,1.4000,0.0388,12.3115,2453307764.4150
000001.SZ,2025-07-28,12.2476,12.4694,12.0363,12.2245,1835700,22440436.1300,1.0000,false,13.4932,11.0399,false,false,1.4000,0.0353,12.2665,2444891445.2257
000001.SZ,2025-07-29,12.2071,12.4044,12.0186,12.1860,1838800,22407559.1012,1.0000,false,13.4469,11.0020,false,false,1.4000,0.0316,12.2245,2437193724.2948
000001.SZ,2025-07-30,12.1706,12.3633,11.9881,12.1517,1841900,22382263.0253,1.0000,false,13.4046,10.9674,false,false,1.4000,0.0308,12.1860,2430345081.1996
000001.SZ,2025-07-31,12.1385,12.3546,11.9388,12.1223,1845000,22365617.5122,1.0000,false,13.3669,10.9366,false,false,1.4000,0.0342,12.1517,2424457182.8986
000001.SZ,2025-08-01,12.1114,12.3494,11.8960,12.0981,1848100,22358504.9900,1.0000,false,13.3345,10.9101,false,false,1.4000,0.0374,12.1223,2419620690.4431
000001.SZ,2025-08-04,12.0897,12.3475,11.8606,12.0795,1851200,22361602.7740,1.0000,false,13.3079,10.8883,false,false,1.4000,0.0402,12.0981,2415903497.6187
000001.SZ,2025-08-05,12.0738,12.3482,11.8336,12.0667,1854300,22375369.3067,1.0000,false,13.2875,10.8716,false,false,1.4000,0.0426,12.0795,2413349437.1641
000001.SZ,2025-08-06,12.0637,12.3512,11.8155,12.0599,1857400,22400034.8631,1.0000,false,13.2734,10.8601,false,false,1.4000,0.0444,12.0667,2411977480.6785
000001.SZ,2025-08-07,12.0594,12.3560,11.8068,12.0589,1860500,22435596.9224,1.0000,false,13.2659,10.8539,false,false,1.4000,0.0455,12.0599,2411781448.2607
000001.SZ,2025-08-08,12.0610,12.3648,11.8051,12.0637,1863600,22481820.3160,1.0000,false,13.2648,10.8530,false,false,1.4000,0.0464,12.0589,2412730233.5292
000001.SZ,2025-08-11,12.0682,12.3749,11.8124,12.0738,1866700,22538242.1603,1.0000,false,13.2700,10.8573,false,false,1.4000,0.0466,12.0637,2414768539.1647
000001.SZ,2025-08-12,12.0807,12.3854,11.8290,12.0891,1869800,22604181.4890,1.0000,false,13.2812,10.8665,false,false,1.4000,0.0461,12.0738,2417818107.7076
000001.SZ,2025-08-13,12.0980,12.3960,11.8542,12.1089,1872900,22678753.3996,1.0000,false,13.2980,10.8802,false,false,1.4000,0.0448,12.0891,2421779422.2452
000001.SZ,2025-08-14,12.1196,12.4064,11.8872,12.1327,1876000,22760887.4384,1.0000,false,13.3198,10.8980,false,false,1.4000,0.0429,12.1089,2426533842.0469
000001.SZ,2025-08-15,12.1448,12.4164,11.9269,12.1597,1879100,22849349.8582,1.0000,false,13.3459,10.9194,false,false,1.4000,0.0403,12.1327,2431946129.3363
000001.SZ,2025-08-18,12.1731,12.4260,11.9721,12.1893,1882200,22942769.3054,1.0000,false,13.3757,10.9438,false,false,1.4000,0.0373,12.1597,2437867315.4185
000001.SZ,2025-08-19,12.2034,12.4351,12.0214,12.2207,1885300,23039665.4191,1.0000,false,13.4083,10.9704,false,false,1.4000,0.0339,12.1893,2444137847.4610
000001.SZ,2025-08-20,12.2352,12.4438,12.0732,12.2530,1888400,23138479.7642,1.0000,false,13.4428,10.9986,false,false,1.4000,0.0303,12.2207,2450590951.5100
000001.SZ,2025-08-21,12.2675,12.4870,12.0963,12.2853,1891500,23237608.4716,1.0000,false,13.4783,11.0277,false,false,1.4000,0.0319,12.2530,2457056142.9125
000001.SZ,2025-08-22,12.2995,12.5429,12.1075,12.3168,1894600,23335435.9210,1.0000,false,13.5138,11.0568,false,false,1.4000,0.0354,12.2853,2463362812.3133
000001.SZ,2025-08-25,12.3303,12.5957,12.1190,12.3467,1897700,23430368.7778,1.0000,false,13.5485,11.0851,false,false,1.4000,0.0387,12.3168,2469343813.8572
000001.SZ,2025-08-26,12.3591,12.6435,12.1305,12.3742,1900800,23520869.6866,1.0000,false,13.5814,11.1120,false,false,1.4000,0.0415,12.3467,2474838982.1789
000001.SZ,2025-08-27,12.3851,12.6848,12.1421,12.3985,1903900,23605489.9300,1.0000,false,13.6116,11.1368,false,false,1.4000,0.0439,12.3742,2479698506.2190
000001.SZ,2025-08-28,12.4077,12.7182,12.1536,12.4189,1907000,23682900.3760,1.0000,false,13.6383,11.1586,false,false,1.4000,0.0455,12.3985,2483786090.8247
000001.SZ,2025-08-29,12.4261,12.7426,12.1648,12.4349,1910100,23751920.0765,1.0000,false,13.6608,11.1770,false,false,1.4000,0.0465,12.4189,2486981841.4168
000001.SZ,2025-09-01,12.4399,12.7570,12.1756,12.4459,1913200,23811541.9179,1.0000,false,13.6784,11.1914,false,false,1.4000,0.0468,12.4349,2489184812.6549
000001.SZ,2025-09-02,12.4485,12.7610,12.1855,12.4516,1916300,23860954.7906,1.0000,false,13.6905,11.2013,false,false,1.4000,0.0462,12.4459,2490315168.8826
000001.SZ,2025-09-03,12.4516,12.7544,12.1942,12.4516,1919400,23899561.8079,1.0000,false,13.6967,11.2064,false,false,1.4000,0.0450,12.4516,2490315912.0484
000001.SZ,2025-09-04,12.4490,12.7404,12.1981,12.4458,1922500,23926994.1863,1.0000,false,13.6967,11.2064,false,false,1.4000,0.0436,12.4516,2489154141.6174
000001.SZ,2025-09-05,12.4405,12.7163,12.1998,12.4341,1925600,23943120.4881,1.0000,false,13.6903,11.2012,false,false,1.4000,0.0415,12.4458,2486821820.5338
000001.SZ,2025-09-08,12.4263,12.6827,12.1989,12.4167,1928700,23948051.0184,1.0000,false,13.6775,11.1907,false,false,1.4000,0.0389,12.4341,2483336031.3609
000001.SZ,2025-09-09,12.4063,12.6406,12.1947,12.3937,1931800,23942137.2687,1.0000,false,13.6583,11.1750,false,false,1.4000,0.0359,12.4167,2478738717.1276
000001.SZ,2025-09-10,12.3810,12.5912,12.1870,12.3655,1934900,23925966.3998,1.0000,false,13.6331,11.1543,false,false,1.4000,0.0326,12.3937,2473095911.9119
002001.SZ,2025-01-02,9.6495,9.8805,9.5055,9.7100,1560000,15147646.5110,1.0000,false,10.5600,8.6400,false,false,1.6000,0.0391,9.6000,1942005962.9519
002001.SZ,2025-01-03,9.6948,9.8831,9.5163,9.6761,1563100,15124719.1201,1.0000,false,10.6810,8.7390,false,false,1.6000,0.0378,9.7100,1935220922.5327
002001.SZ,2025-01-06,9.6615,9.8655,9.4705,9.6436,1566200,15103835.3688,1.0000,false,10.6437,8.7085,false,false,1.6000,0.0408,9.6761,1928723709.4661
002001.SZ,2025-01-07,9.6299,9.8473,9.4288,9.6132,1569300,15085991.9633,1.0000,false,10.6080,8.6793,false,false,1.6000,0.0434,9.6436,1922639643.5766
002001.SZ,2025-01-08,9.6007,9.8284,9.3922,9.5854,1572400,15072114.3186,1.0000,false,10.5745,8.6519,false,false,1.6000,0.0454,9.6132,1917083988.6282
002001.SZ,2025-01-09,9.5743,9.8091,9.3616,9.5608,1575500,15063037.4606,1.0000,false,10.5440,8.6269,false,false,1.6000,0.0467,9.5854,1912159626.8633
002001.SZ,2025-01-10,9.5513,9.7895,9.3376,9.5398,1578600,15059488.7382,1.0000,false,10.5169,8.6047,false,false,1.6000,0.0473,9.5608,1907954990.2705
002001.SZ,2025-01-13,9.5321,9.7700,9.3207,9.5227,1581700,15062072.7056,1.0000,false,10.4938,8.5858,false,false,1.6000,0.0471,9.5398,1904542290.6550
002001.SZ,2025-01-14,9.5169,9.7510,9.3111,9.5099,1584800,15071258.4934,1.0000,false,10.4750,8.5704,false,false,1.6000,0.0462,9.5227,1901976084.4815
002001.SZ,2025-01-15,9.5061,9.7327,9.3090,9.5015,1587900,15087369.9348,1.0000,false,10.4609,8.5589,false,false,1.6000,0.0446,9.5099,1900292201.6298
002001.SZ,2025-01-16,9.4997,9.7156,9.3141,9.4975,1591000,15110578.6605,1.0000,false,10.4516,8.5513,false,false,1.6000,0.0423,9.5015,1899507059.7767
002001.SZ,2025-01-17,9.4978,9.7005,9.3257,9.4981,1594100,15140900.3133,1.0000,false,10.4473,8.5478,false,false,1.6000,0.0395,9.4975,1899617378.2494
002001.SZ,2025-01-20,9.5003,9.6897,9.3417,9.5030,1597200,15178193.9722,1.0000,false,10.4479,8.5483,false,false,1.6000,0.0366,9.4981,1900600297.0462
002001.SZ,2025-01-21,9.5071,9.6813,9.3633,9.5121,1600300,15222164.8085,1.0000,false,10.4533,8.5527,false,false,1.6000,0.0335,9.5030,1902413898.4555
002001.SZ,2025-01-22,9.5179,9.6758,9.3898,9.5250,1603400,15272369.9320,1.0000,false,10.4633,8.5609,false,false,1.6000,0.0301,9.5121,1904998120.4915
002001.SZ,2025-01-23,9.5324,9.6956,9.4014,9.5414,1606500,15328227.3184,1.0000,false,10.4775,8.5725,false,false,1.6000,0.0309,9.5250,1908276043.3705
002001.SZ,2025-01-24,9.5501,9.7340,9.4031,9.5608,1609600,15389027.6463,1.0000,false,10.4955,8.5872,false,false,1.6000,0.0347,9.5414,1912155522.6464
002001.SZ,2025-01-27,9.5706,9.7737,9.4084,9.5827,1612700,15453948.8115,1.0000,false,10.5169,8.6047,false,false,1.6000,0.0382,9.5608,1916531135.5472
002001.SZ,2025-01-28,9.5934,9.8136,9.4175,9.6064,1615800,15522072.8310,1.0000,false,10.5409,8.6244,false,false,1.6000,0.0413,9.5827,1921286400.6706
002001.SZ,2025-01-29,9.6177,9.8524,9.4302,9.6315,1618900,15592404.7982,1.0000,false,10.5671,8.6458,false,false,1.6000,0.0439,9.6064,1926296225.6136
002001.SZ,2025-01-30,9.6430,9.8888,9.4464,9.6571,1622000,15663893.5083,1.0000,false,10.5946,8.6683,false,false,1.6000,0.0459,9.6315,1931429532.4656
002001.SZ,2025-01-31,9.6687,9.9217,9.4659,9.6828,1625100,15735453.3366,1.0000,false,10.6229,8.6914,false,false,1.6000,0.0472,9.6571,1936552007.4602
002001.SZ,2025-02-03,9.6940,9.9502,9.4881,9.7076,1628200,15805986.9259,1.0000,false,10.6510,8.7145,false,false,1.6000,0.0477,9.6828,1941528918.5474
002001.SZ,2025-02-04,9.7182,9.9734,9.5126,9.7311,1631300,15874408.2192,1.0000,false,10.6784,8.7369,false,false,1.6000,0.0475,9.7076,1946227943.2562
002001.SZ,2025-02-05,9.7408,9.9906,9.5387,9.7526,1634400,15939665.3673,1.0000,false,10.7043,8.7580,false,false,1.6000,0.0464,9.7311,1950521949.0070
002001.SZ,2025-02-06,9.7611,10.0015,9.5657,9.7715,1637500,16000763.0399,1.0000,false,10.7279,8.7773,false,false,1.6000,0.0447,9.7526,1954291668.9932
002001.SZ,2025-02-07,9.7785,10.0058,9.5928,9.7871,1640600,16056783.6795,1.0000,false,10.7486,8.7943,false,false,1.6000,0.0423,9.7715,1957428218.8781
002001.SZ,2025-02-10,9.7926,10.0035,9.6190,9.7992,1643700,16106907.2579,1.0000,false,10.7659,8.8084,false,false,1.6000,0.0393,9.7871,1959835402.7938
002001.SZ,2025-02-11,9.8028,9.9947,9.6434,9.8072,1646800,16150429.1235,1.0000,false,10.7791,8.8193,false,false,1.6000,0.0358,9.7992,1961431761.4165
002001.SZ,2025-02-12,9.8088,9.9798,9.6651,9.8108,1649900,16186775.5651,1.0000,false,10.7879,8.8264,false,false,1.6000,0.0321,9.8072,1962152320.1489
002001.SZ,2025-02-13,9.8103,9.9599,9.6826,9.8098,1653000,16215516.7628,1.0000,false,10.7918,8.8297,false,false,1.6000,0.0283,9.8108,1961950001.5466
002001.SZ,2025-02-14,9.8072,9.9714,9.6645,9.8040,1656100,16236376.8505,1.0000,false,10.7907,8.8288,false,false,1.6000,0.0313,9.8098,1960796672.9684
002001.SZ,2025-02-17,9.7992,9.9821,9.6380,9.7934,1659200,16249240.8700,1.0000,false,10.7844,8.8236,false,false,1.6000,0.0351,9.8040,1958683807.8588
002001.SZ,2025-02-18,9.7865,9.9866,9.6082,9.7781,1662300,16254158.4613,1.0000,false,10.7728,8.8141,false,false,1.6000,0.0386,9.7934,1955622746.9490
002001.SZ,2025-02-19,9.7692,9.9841,9.5758,9.7582,1665400,16251344.1996,1.0000,false,10.7559,8.8003,false,false,1.6000,0.0418,9.7781,1951644553.8096
002001.SZ,2025-02-20,9.7473,9.9742,9.5414,9.7340,1668500,16241174.5573,1.0000,false,10.7340,8.7824,false,false,1.6000,0.0444,9.7582,1946799467.4602
002001.SZ,2025-02-21,9.7213,9.9568,9.5059,9.7058,1671600,16224181.5383,1.0000,false,10.7074,8.7606,false,false,1.6000,0.0463,9.7340,1941155962.9505
002001.SZ,2025-02-24,9.6915,9.9319,9.4700,9.6740,1674700,16201043.1009,1.0000,false,10.6764,8.7352,false,false,1.6000,0.0476,9.7058,1934799438.8187
002001.SZ,2025-02-25,9.6583,9.8998,9.4343,9.6392,1677800,16172570.5506,1.0000,false,10.6414,8.7066,false,false,1.6000,0.0481,9.6740,1927830557.9410
002001.SZ,2025-02-26,9.6224,9.8609,9.3995,9.6018,1680900,16139693.1477,1.0000,false,10.6031,8.6752,false,false,1.6000,0.0479,9.6392,1920363275.3499
002001.SZ,2025-02-27,9.5842,9.8160,9.3660,9.5626,1684000,16103440.2329,1.0000,false,10.5620,8.6416,false,false,1.6000,0.0469,9.6018,1912522592.9849
002001.SZ,2025-02-28,9.5444,9.7661,9.3342,9.5222,1687100,16064921.2241,1.0000,false,10.5189,8.6064,false,false,1.6000,0.0452,9.5626,1904442086.9062
002001.SZ,2025-03-03,9.5038,9.7123,9.3045,9.4813,1690200,16025303.8842,1.0000,false,10.4744,8.5700,false,false,1.6000,0.0428,9.5222,1896261257.1473
002001.SZ,2025-03-04,9.4630,9.6557,9.2772,9.4406,1693300,15985791.2967,1.0000,false,10.4294,8.5332,false,false,1.6000,0.0399,9.4813,1888122754.0007
002001.SZ,2025-03-05,9.4227,9.5978,9.2524,9.4008,1696400,15947598.0133,1.0000,false,10.3847,8.4966,false,false,1.6000,0.0366,9.4406,1880169537.0579
002001.SZ,2025-03-06,9.3837,9.5400,9.2302,9.3627,1699500,15911925.8549,1.0000,false,10.3409,8.4608,false,false,1.6000,0.0330,9.4008,1872542024.7039
002001.SZ,2025-03-07,9.3466,9.4899,9.2053,9.3269,1702600,15879939.8605,1.0000,false,10.2990,8.4264,false,false,1.6000,0.0304,9.3627,1865375291.9668
002001.SZ,2025-03-10,9.3121,9.4733,9.1572,9.2940,1705700,15852744.8727,1.0000,false,10.2596,8.3942,false,false,1.6000,0.0339,9.3269,1858796373.6528
002001.SZ,2025-03-11,9.2808,9.4590,9.1134,9.2646,1708800,15831363.2402,1.0000,false,10.2234,8.3646,false,false,1.6000,0.0372,9.2940,1852921727.5550
002001.SZ,2025-03-12,9.2532,9.4468,9.0750,9.2393,1711900,15816714.0960,1.0000,false,10.1911,8.3381,false,false,1.6000,0.0401,9.2646,1847854909.2801
002001.SZ,2025-03-13,9.2299,9.4367,9.0429,9.2184,1715000,15809594.6384,1.0000,false,10.1632,8.3153,false,false,1.6000,0.0426,9.2393,1843684505.9315
002001.SZ,2025-03-14,9.2112,9.4285,9.0179,9.2024,1718100,15810663.8049,1.0000,false,10.1403,8.2966,false,false,1.6000,0.0445,9.2184,1840482370.6273
002001.SZ,2025-03-17,9.1975,9.4223,9.0006,9.1915,1721200,15820428.6791,1.0000,false,10.1227,8.2822,false,false,1.6000,0.0458,9.2024,1838302193.7127
002001.SZ,2025-03-18,9.1890,9.4178,8.9914,9.1859,1724300,15839233.9177,1.0000,false,10.1107,8.2724,false,false,1.6000,0.0464,9.1915,1837178439.6799
002001.SZ,2025-03-19,9.1858,9.4152,8.9906,9.1856,1727400,15867254.4236,1.0000,false,10.1045,8.2673,false,false,1.6000,0.0462,9.1859,1837125671.3676
002001.SZ,2025-03-20,9.1879,9.4173,8.9953,9.1907,1730500,15904491.4256,1.0000,false,10.1042,8.2671,false,false,1.6000,0.0459,9.1856,1838138275.1366
002001.SZ,2025-03-21,9.1953,9.4213,9.0081,9.2010,1733600,15950772.0563,1.0000,false,10.1098,8.2716,false,false,1.6000,0.0450,9.1907,1840190592.5594
002001.SZ,2025-03-24,9.2078,9.4271,9.0287,9.2162,1736700,16005752.4482,1.0000,false,10.1210,8.2809,false,false,1.6000,0.0433,9.2010,1843237455.8933
002001.SZ,2025-03-25,9.2251,9.4347,9.0565,9.2361,1739800,16068924.2975,1.0000,false,10.1378,8.2946,false,false,1.6000,0.0410,9.2162,1847215116.3917
002001.SZ,2025-03-26,9.2469,9.4442,9.0908,9.2602,1742900,16139624.7716,1.0000,false,10.1597,8.3125,false,false,1.6000,0.0383,9.2361,1852042546.5193
002001.SZ,2025-03-27,9.2728,9.4556,9.1306,9.2881,1746000,16217049.5716,1.0000,false,10.1862,8.3342,false,false,1.6000,0.0351,9.2602,1857623089.5297
002001.SZ,2025-03-28,9.3021,9.4691,9.1750,9.3192,1749100,16300268.8906,1.0000,false,10.2169,8.3593,false,false,1.6000,0.0317,9.2881,1863846422.8025
002001.SZ,2025-03-31,9.3344,9.5018,9.2081,9.3530,1752200,16388245.9546,1.0000,false,10.2512,8.3873,false,false,1.6000,0.0315,9.3192,1870590794.9551
002001.SZ,2025-04-01,9.3690,9.5565,9.2266,9.3886,1755300,16479857.7734,1.0000,false,10.2882,8.4177,false,false,1.6000,0.0353,9.3530,1877725491.1820
002001.SZ,2025-04-02,9.4053,9.6115,9.2476,9.4256,1758400,16573917.6866,1.0000,false,10.3275,8.4498,false,false,1.6000,0.0388,9.3886,1885113476.6341
002001.SZ,2025-04-03,9.4424,9.6654,9.2708,9.4631,1761500,16669199.2498,1.0000,false,10.3681,8.4830,false,false,1.6000,0.0419,9.4256,1892614164.0396
002001.SZ,2025-04-04,9.4799,9.7169,9.2963,9.5004,1764600,16764460.9771,1.0000,false,10.4094,8.5168,false,false,1.6000,0.0444,9.4631,1900086249.2474
002001.SZ,2025-04-07,9.5169,9.7647,9.3237,9.5370,1767700,16858471.4381,1.0000,false,10.4505,8.5504,false,false,1.6000,0.0464,9.5004,1907390557.0009
002001.SZ,2025-04-08,9.5527,9.8076,9.3528,9.5720,1770800,16950034.1970,1.0000,false,10.4906,8.5833,false,false,1.6000,0.0477,9.5370,1914392839.0582
002001.SZ,2025-04-09,9.5868,9.8447,9.3833,9.6048,1773900,17038012.0857,1.0000,false,10.5292,8.6148,false,false,1.6000,0.0482,9.5720,1920966467.7521
002001.SZ,2025-04-10,9.6184,9.8751,9.4146,9.6350,1777000,17121350.3105,1.0000,false,10.5653,8.6443,false,false,1.6000,0.0479,9.6048,1926994970.2302
002001.SZ,2025-04-11,9.6471,9.8985,9.4463,9.6619,1780100,17199097.9188,1.0000,false,10.5985,8.6715,false,false,1.6000,0.0469,9.6350,1932374351.8676
002001.SZ,2025-04-14,9.6723,9.9143,9.4777,9.6851,1783200,17270427.1813,1.0000,false,10.6281,8.6957,false,false,1.6000,0.0452,9.6619,1937015161.6556
002001.SZ,2025-04-15,9.6937,9.9227,9.5082,9.7042,1786300,17334650.4871,1.0000,false,10.6536,8.7166,false,false,1.6000,0.0428,9.6851,1940844257.6342
002001.SZ,2025-04-16,9.7109,9.9236,9.5371,9.7190,1789400,17391234.3985,1.0000,false,10.6746,8.7338,false,false,1.6000,0.0398,9.7042,1943806236.5571
002001.SZ,2025-04-17,9.7237,9.9175,9.5638,9.7293,1792500,17439810.5708,1.0000,false,10.6909,8.7471,false,false,1.6000,0.0364,9.7190,1945864498.8318
002001.SZ,2025-04-18,9.7319,9.9051,9.5874,9.7350,1795600,17480183.3025,1.0000,false,10.7023,8.7564,false,false,1.6000,0.0327,9.7293,1947001927.2129
002001.SZ,2025-04-21,9.7355,9.8870,9.6073,9.7361,1798700,17512333.5529,1.0000,false,10.7085,8.7615,false,false,1.6000,0.0287,9.7350,1947221165.6075
002001.SZ,2025-04-22,9.7346,9.8952,9.5962,9.7327,1801800,17536419.3330,1.0000,false,10.7097,8.7625,false,false,1.6000,0.0307,9.7361,1946544492.5068
002001.SZ,2025-04-23,9.7293,9.9086,9.5727,9.7251,1804900,17552772.4521,1.0000,false,10.7060,8.7595,false,false,1.6000,0.0345,9.7327,1945013291.8227
002001.SZ,2025-04-24,9.7198,9.9165,9.5464,9.7134,1808000,17561891.6744,1.0000,false,10.6976,8.7526,false,false,1.6000,0.0381,9.7251,1942687132.1195
002001.SZ,2025-04-25,9.7066,9.9184,9.5183,9.6982,1811100,17564432.4162,1.0000,false,10.6848,8.7421,false,false,1.6000,0.0412,9.7134,1939642473.2147
002001.SZ,2025-04-28,9.6900,9.9141,9.4895,9.6799,1814200,17561193.1834,1.0000,false,10.6680,8.7284,false,false,1.6000,0.0438,9.6982,1935971026.7211
002001.SZ,2025-04-29,9.6704,9.9038,9.4608,9.6589,1817300,17553099.0175,1.0000,false,10.6478,8.7119,false,false,1.6000,0.0458,9.6799,1931777804.1578
002001.SZ,2025-04-30,9.6485,9.8874,9.4331,9.6359,1820400,17541182.2807,1.0000,false,10.6248,8.6930,false,false,1.6000,0.0470,9.6589,1927178892.6277
002001.SZ,2025-05-01,9.6249,9.8655,9.4073,9.6115,1823500,17526561.1654,1.0000,false,10.5995,8.6723,false,false,1.6000,0.0476,9.6359,1922299003.6139
002001.SZ,2025-05-02,9.6002,9.8386,9.3839,9.5863,1826600,17510416.3621,1.0000,false,10.5726,8.6503,false,false,1.6000,0.0473,9.6115,1917268845.0733
002001.SZ,2025-05-05,9.5750,9.8075,9.3637,9.5611,1829700,17493966.3575,1.0000,false,10.5450,8.6277,false,false,1.6000,0.0463,9.5863,1912222370.6078
002001.SZ,2025-05-06,9.5500,9.7732,9.3471,9.5365,1832800,17478441.8678,1.0000,false,10.5172,8.6050,false,false,1.6000,0.0446,9.5611,1907293962.0000
002001.SZ,2025-05-07,9.5259,9.7366,9.3343,9.5131,1835900,17465059.9255,1.0000,false,10.4901,8.5828,false,false,1.6000,0.0422,9.5365,1902615602.7608
002001.SZ,2025-05-08,9.5034,9.6989,9.3256,9.4916,1839000,17454998.1543,1.0000,false,10.4644,8.5618,false,false,1.6000,0.0392,9.5131,1898314100.5183
002001.SZ,2025-05-09,9.4830,9.6614,9.3211,9.4725,1842100,17449369.7571,1.0000,false,10.4407,8.5424,false,false,1.6000,0.0359,9.4916,1894508415.0823
002001.SZ,2025-05-12,9.4653,9.6253,9.3207,9.4565,1845200,17449199.7370,1.0000,false,10.4198,8.5253,false,false,1.6000,0.0322,9.4725,1891307146.8684
002001.SZ,2025-05-13,9.4509,9.5935,9.3229,9.4440,1848300,17455402.8401,1.0000,false,10.4022,8.5109,false,false,1.6000,0.0286,9.4565,1888806237.0913
002001.SZ,2025-05-14,9.4402,9.6013,9.2985,9.4354,1851400,17468763.6816,1.0000,false,10.3884,8.4996,false,false,1.6000,0.0321,9.4440,1887086926.8274
002001.SZ,2025-05-15,9.4335,9.6125,9.2790,9.4311,1854500,17489919.4704,1.0000,false,10.3790,8.4919,false,false,1.6000,0.0353,9.4354,1886214016.7643
002001.SZ,2025-05-16,9.4311,9.6266,9.2650,9.4312,1857600,17519345.6954,1.0000,false,10.3742,8.4880,false,false,1.6000,0.0383,9.4311,1886234463.3287
002001.SZ,2025-05-19,9.4333,9.6457,9.2550,9.4359,1860700,17557345.0794,1.0000,false,10.3743,8.4881,false,false,1.6000,0.0414,9.4312,1887176340.0263
002001.SZ,2025-05-20,9.4401,9.6668,9.2518,9.4452,1863800,17604040.0396,1.0000,false,10.3795,8.4923,false,false,1.6000,0.0440,9.4359,1889048185.3813
002001.SZ,2025-05-21,9.4515,9.6895,9.2559,9.4592,1866900,17659368.8210,1.0000,false,10.3898,8.5007,false,false,1.6000,0.0459,9.4452,1891838750.9827
002001.SZ,2025-05-22,9.4675,9.7133,9.2673,9.4776,1870000,17723085.3991,1.0000,false,10.4051,8.5133,false,false,1.6000,0.0471,9.4592,1895517154.9860
002001.SZ,2025-05-23,9.4877,9.7376,9.2862,9.5002,1873100,17794763.1650,1.0000,false,10.4253,8.5298,false,false,1.6000,0.0476,9.4776,1900033438.1535
002001.SZ,2025-05-26,9.5121,9.7621,9.3122,9.5266,1876200,17873802.3356,1.0000,false,10.4502,8.5502,false,false,1.6000,0.0474,9.5002,1905319511.3055
002001.SZ,2025-05-27,9.5400,9.7863,9.3450,9.5565,1879300,17959440.9491,1.0000,false,10.4793,8.5739,false,false,1.6000,0.0463,9.5266,1911290475.0764
002001.SZ,2025-05-28,9.5712,9.8101,9.3838,9.5892,1882400,18050769.2370,1.0000,false,10.5121,8.6008,false,false,1.6000,0.0446,9.5565,1917846285.2729
002001.SZ,2025-05-29,9.6050,9.8331,9.4280,9.6244,1885500,18146747.0904,1.0000,false,10.5482,8.6303,false,false,1.6000,0.0423,9.5892,1924873730.0852
002001.SZ,2025-05-30,9.6410,9.8552,9.4764,9.6612,1888600,18246224.2761,1.0000,false,10.5868,8.6619,false,false,1.6000,0.0394,9.6244,1932248679.0347
002001.SZ,2025-06-02,9.6783,9.8764,9.5281,9.6992,1891700,18347963.0009,1.0000,false,10.6274,8.6951,false,false,1.6000,0.0361,9.6612,1939838558.0023
002001.SZ,2025-06-03,9.7164,9.8965,9.5816,9.7375,1894800,18450662.3706,1.0000,false,10.6691,8.7293,false,false,1.6000,0.0325,9.6992,1947505000.0585
